driver_id,joining_timestamp,city,avg_rating,total_rides,is_active,last_active_timestamp
D_1307,2025-01-28 16:01:48,Delhi,4.1,0,True,
D_1308,2025-05-03 09:17:39,Hyderabad,4.5,0,True,
D_1309,2024-07-22 08:10:25,Kochi,4.1,0,True,
D_1310,2025-03-09 15:08:08,Bangalore,4.5,0,False,
D_1311,2024-03-15 07:14:16,Hyderabad,4.3,0,False,
D_1312,2024-10-21 10:20:21,Coimbatore,5.0,0,True,
D_1313,2024-07-30 00:16:41,Coimbatore,4.3,0,True,
D_1314,2024-01-17 21:52:21,Indore,4.6,0,True,
D_1315,2024-10-15 06:21:56,Hyderabad,5.0,0,True,
D_1316,2024-02-01 09:25:19,Indore,4.5,0,True,
D_1317,2024-08-22 11:25:25,Hyderabad,4.4,0,True,
D_1318,2025-05-23 14:32:49,Coimbatore,4.8,0,True,
D_1319,2024-07-03 15:32:37,Kochi,4.3,0,True,
D_1320,2024-07-19 15:21:56,Bangalore,5.0,0,True,
D_1321,2024-10-17 12:35:12,Mumbai,4.2,0,True,
D_1322,2024-09-08 11:56:02,Coimbatore,4.3,0,False,
D_1323,2025-01-25 14:37:26,Hyderabad,4.6,0,True,
D_1324,2025-05-02 13:39:09,Hyderabad,4.1,0,True,
D_1325,2024-07-07 18:40:48,Jaipur,4.5,0,True,
D_1326,2024-01-17 10:29:16,Delhi,4.6,0,True,
D_1327,2025-01-15 19:18:51,Coimbatore,4.3,0,True,
D_1328,2024-01-05 20:51:15,Jaipur,4.8,0,False,
D_1329,2024-12-05 07:14:51,Mumbai,4.3,0,True,
D_1330,2024-04-18 10:16:27,Hyderabad,4.3,0,False,
D_1331,2024-02-04 20:17:23,Delhi,4.8,0,True,
D_1332,2024-10-01 12:15:52,Mumbai,4.0,0,True,
D_1333,2024-04-09 11:40:52,Bangalore,3.9,0,True,
D_1334,2025-05-26 14:47:14,Hyderabad,4.3,0,False,
D_1335,2024-02-13 08:45:46,Kochi,4.2,0,True,
D_1336,2024-08-31 22:13:49,Indore,5.0,0,True,
D_1337,2024-04-23 18:02:14,Jaipur,4.2,0,True,
D_1338,2025-05-30 20:58:43,Coimbatore,4.5,0,False,
D_1339,2024-03-16 17:38:01,Jaipur,4.2,0,True,
D_1340,2024-10-09 06:43:17,Jaipur,4.9,0,True,
D_1341,2025-01-06 20:00:33,Bangalore,3.9,0,True,
D_1342,2025-01-20 08:21:19,Mumbai,4.5,0,True,
D_1343,2025-01-11 20:58:43,Kochi,5.0,0,True,
D_1344,2024-11-19 11:19:51,Indore,4.6,0,True,
D_1345,2025-05-17 09:45:31,Delhi,4.3,0,True,
D_1346,2024-12-03 11:12:18,Jaipur,4.4,0,True,
D_1347,2024-06-27 13:34:38,Mumbai,4.0,0,True,
D_1348,2024-05-24 07:16:44,Jaipur,4.1,0,True,
D_1349,2024-06-08 20:04:37,Bangalore,5.0,0,True,
D_1350,2025-05-18 06:57:07,Hyderabad,4.6,0,True,
D_1351,2024-12-11 15:33:46,Hyderabad,4.9,0,True,
D_1352,2024-08-03 13:28:15,Mumbai,4.5,0,True,
D_1353,2025-01-13 17:39:01,Hyderabad,4.7,0,True,
D_1354,2024-10-15 18:15:10,Indore,4.3,0,True,
D_1355,2024-02-01 23:26:56,Kochi,4.2,0,True,
D_1356,2024-09-05 17:09:40,Hyderabad,4.3,0,True,
D_1357,2025-05-22 10:55:41,Mumbai,4.4,0,True,
D_1358,2024-07-28 09:07:01,Indore,4.6,0,True,
D_1359,2024-05-24 07:24:26,Mumbai,4.4,0,False,
D_1360,2024-10-12 12:47:30,Coimbatore,4.7,0,True,
D_1361,2025-03-20 07:17:19,Coimbatore,4.4,0,True,
D_1362,2024-08-05 18:53:54,Kochi,5.0,0,True,
D_1363,2025-05-15 21:19:57,Kochi,4.6,0,False,
D_1364,2025-05-27 11:02:07,Bangalore,4.4,0,True,
D_1365,2024-04-05 15:44:42,Delhi,4.8,0,False,
D_1366,2025-01-28 10:19:48,Hyderabad,4.8,0,True,
D_1367,2024-08-05 13:58:16,Jaipur,4.6,0,False,
D_1368,2025-04-24 08:41:24,Hyderabad,4.2,0,True,
D_1369,2025-06-13 17:54:29,Bangalore,4.8,0,True,
D_1370,2024-09-26 19:01:54,Jaipur,4.4,0,True,
D_1371,2025-03-29 09:47:32,Indore,4.5,0,True,
D_1372,2025-06-12 09:24:42,Coimbatore,4.6,0,True,
D_1373,2024-05-06 22:47:12,Delhi,4.4,0,True,
D_1374,2024-12-25 18:03:02,Kochi,4.4,0,True,
D_1375,2025-04-09 19:30:44,Coimbatore,4.6,0,False,
D_1376,2024-04-29 10:24:26,Jaipur,5.0,0,False,
D_1377,2024-10-25 16:41:16,Mumbai,4.4,0,False,
D_1378,2025-06-04 06:35:12,Kochi,4.2,0,True,
D_1379,2024-02-01 01:22:50,Hyderabad,4.8,0,True,
D_1380,2024-12-19 11:45:54,Delhi,4.4,0,True,
D_1381,2024-06-18 16:26:23,Jaipur,3.9,0,False,
D_1382,2024-11-30 20:27:35,Kochi,4.7,0,True,
D_1383,2025-03-15 16:46:58,Kochi,4.0,0,False,
D_1384,2024-10-07 17:35:48,Delhi,4.7,0,True,
D_1385,2024-11-23 09:57:30,Kochi,4.9,0,True,
D_1386,2024-09-02 18:29:07,Indore,4.8,0,False,
D_1387,2024-09-18 09:52:54,Mumbai,4.3,0,False,
D_1388,2025-01-11 18:42:43,Kochi,4.1,0,True,
D_1389,2024-12-20 19:04:20,Indore,4.6,0,True,
D_1390,2025-06-28 19:17:08,Mumbai,4.3,0,True,
D_1391,2024-01-11 11:49:34,Mumbai,4.7,0,False,
D_1392,2024-07-08 17:58:23,Coimbatore,4.5,0,True,
D_1393,2024-07-22 20:58:57,Kochi,4.1,0,True,
D_1394,2024-08-25 15:11:39,Mumbai,4.6,0,True,
D_1395,2025-04-19 16:45:34,Coimbatore,4.6,0,False,
D_1396,2024-06-25 03:35:14,Coimbatore,4.5,0,True,
D_1397,2024-02-01 08:21:57,Kochi,4.4,0,True,
D_1398,2024-08-28 18:14:37,Coimbatore,4.8,0,True,
D_1399,2024-09-15 01:16:00,Jaipur,4.5,0,True,
D_1400,2024-02-26 17:01:50,Jaipur,4.2,0,True,
D_1401,2025-01-14 07:41:49,Hyderabad,4.8,0,False,
D_1402,2024-10-08 08:25:27,Indore,4.3,0,True,
D_1403,2025-02-05 23:02:20,Kochi,4.5,0,True,
D_1404,2024-06-02 20:25:29,Coimbatore,4.5,0,True,
D_1405,2024-05-09 09:30:46,Hyderabad,4.7,0,False,
D_1406,2025-03-01 09:03:33,Coimbatore,4.7,0,True,
D_1407,2025-06-11 15:23:37,Jaipur,5.0,0,True,
D_1408,2025-03-10 12:44:36,Indore,4.6,0,True,
D_1409,2024-11-02 12:49:25,Kochi,4.6,0,True,
D_1410,2025-01-26 01:59:37,Kochi,4.6,0,True,
D_1411,2025-05-08 09:09:45,Mumbai,4.2,0,True,
D_1412,2024-02-08 20:39:55,Hyderabad,4.5,0,True,
D_1413,2024-04-10 06:17:02,Bangalore,4.6,0,True,
D_1414,2024-08-11 15:13:25,Kochi,4.5,0,True,
D_1415,2024-05-07 16:06:41,Jaipur,4.5,0,True,
D_1416,2024-01-23 13:07:44,Kochi,4.4,0,True,
D_1417,2024-01-24 18:24:30,Mumbai,4.7,0,False,
D_1418,2024-10-11 10:52:42,Hyderabad,4.6,0,True,
D_1419,2024-05-25 13:51:07,Indore,4.1,0,False,
D_1420,2024-02-06 07:20:52,Bangalore,4.5,0,False,
D_1421,2024-02-21 12:31:06,Mumbai,4.4,0,True,
D_1422,2024-02-06 14:01:38,Kochi,4.3,0,True,
D_1423,2025-01-03 08:06:25,Mumbai,5.0,0,True,
D_1424,2024-04-17 14:07:11,Hyderabad,4.5,0,True,
D_1425,2025-03-26 00:32:05,Mumbai,4.5,0,False,
D_1426,2024-01-17 12:54:02,Kochi,4.8,0,True,
D_1427,2025-02-28 06:24:01,Jaipur,4.3,0,True,
D_1428,2025-04-23 06:15:17,Indore,4.5,0,True,
D_1429,2024-11-29 09:51:26,Hyderabad,4.4,0,True,
D_1430,2024-09-29 17:29:50,Hyderabad,4.2,0,True,
D_1431,2024-10-14 07:54:51,Indore,4.8,0,True,
D_1432,2024-08-06 08:13:09,Hyderabad,4.1,0,True,
D_1433,2025-03-17 08:58:01,Mumbai,4.7,0,True,
D_1434,2024-11-12 20:13:48,Indore,4.7,0,True,
D_1435,2024-05-02 18:59:07,Indore,4.3,0,False,
D_1436,2024-07-30 11:28:55,Coimbatore,4.7,0,True,
D_1437,2025-05-09 20:43:06,Indore,4.3,0,True,
D_1438,2025-04-26 18:58:02,Hyderabad,4.4,0,False,
D_1439,2025-04-23 18:13:54,Mumbai,4.5,0,False,
D_1440,2025-04-09 18:21:09,Delhi,4.4,0,False,
D_1441,2024-08-22 16:49:16,Indore,4.2,0,True,
D_1442,2025-04-06 17:30:51,Indore,4.7,0,True,
D_1443,2025-03-10 19:27:19,Bangalore,4.5,0,False,
D_1444,2024-10-03 17:51:27,Indore,4.4,0,True,
D_1445,2025-04-24 13:43:38,Delhi,3.7,0,False,
D_1446,2024-06-07 17:56:52,Indore,5.0,0,False,
D_1447,2024-05-01 19:12:39,Indore,4.8,0,True,
D_1448,2024-12-12 17:22:38,Kochi,4.2,0,True,
D_1449,2025-06-18 23:06:42,Mumbai,4.9,0,False,
D_1450,2025-06-12 17:37:23,Bangalore,4.1,0,True,
D_1451,2024-11-11 08:23:37,Indore,4.2,0,True,
D_1452,2024-07-01 18:16:05,Delhi,4.4,0,True,
D_1453,2024-06-10 09:40:49,Jaipur,4.5,0,True,
D_1454,2025-03-07 14:54:57,Hyderabad,5.0,0,True,
D_1455,2024-04-21 06:02:16,Coimbatore,4.2,0,False,
D_1456,2025-05-20 23:43:26,Kochi,4.6,0,True,
D_1457,2025-03-26 15:28:35,Hyderabad,3.9,0,True,
D_1458,2025-06-07 08:09:49,Mumbai,4.4,0,True,
D_1459,2024-09-28 13:51:12,Delhi,4.5,0,True,
D_1460,2024-02-07 08:49:17,Indore,4.5,0,True,
D_1461,2024-10-04 05:06:28,Indore,4.3,0,True,
D_1462,2025-03-04 18:22:59,Jaipur,5.0,0,True,
D_1463,2025-03-23 17:04:33,Delhi,4.2,0,False,
D_1464,2024-03-19 06:39:32,Hyderabad,4.5,0,True,
D_1465,2024-03-28 07:23:42,Bangalore,4.2,0,False,
D_1466,2025-06-14 20:11:07,Mumbai,4.4,0,True,
D_1467,2024-04-15 00:24:09,Kochi,4.9,0,True,
D_1468,2024-03-05 13:36:34,Jaipur,4.4,0,True,
D_1469,2025-05-17 21:55:04,Jaipur,4.0,0,True,
D_1470,2025-06-02 08:31:32,Delhi,4.5,0,True,
D_1471,2024-09-02 12:19:35,Jaipur,4.3,0,True,
D_1472,2025-04-15 16:33:25,Kochi,4.7,0,True,
D_1473,2024-03-26 19:55:37,Kochi,4.6,0,True,
D_1474,2024-03-03 17:44:30,Coimbatore,4.0,0,True,
D_1475,2024-07-05 10:18:50,Hyderabad,4.7,0,True,
D_1476,2025-05-23 07:13:34,Hyderabad,3.9,0,True,
D_1477,2024-11-23 16:15:05,Indore,4.4,0,True,
D_1478,2024-01-28 12:47:31,Indore,4.1,0,True,
D_1479,2024-12-03 12:52:01,Delhi,4.5,0,False,
D_1480,2025-06-18 11:50:18,Jaipur,4.9,0,True,
D_1481,2024-12-06 13:24:22,Indore,4.9,0,False,
D_1482,2024-04-09 15:29:35,Bangalore,4.3,0,True,
D_1483,2024-09-27 14:23:59,Mumbai,4.5,0,True,
D_1484,2024-04-13 01:48:14,Coimbatore,4.9,0,False,
D_1485,2024-05-02 19:30:41,Kochi,4.6,0,True,
D_1486,2024-11-04 08:25:48,Jaipur,4.7,0,True,
D_1487,2025-03-10 16:47:08,Coimbatore,4.5,0,True,
D_1488,2024-06-05 12:54:48,Jaipur,3.9,0,True,
D_1489,2024-05-22 15:51:45,Jaipur,4.5,0,False,
D_1490,2024-07-12 19:38:27,Coimbatore,4.5,0,True,
D_1491,2025-01-05 12:40:27,Mumbai,4.4,0,True,
D_1492,2024-09-26 18:48:02,Mumbai,4.9,0,True,
D_1493,2024-11-28 12:56:48,Kochi,4.4,0,True,
D_1494,2024-02-18 16:26:36,Bangalore,4.6,0,True,
D_1495,2025-02-14 13:52:24,Coimbatore,4.0,0,True,
D_1496,2025-01-17 12:08:06,Kochi,3.9,0,True,
D_1497,2024-06-23 08:41:49,Bangalore,4.5,0,True,
D_1498,2025-03-23 00:52:58,Mumbai,4.6,0,True,
D_1499,2024-08-16 08:36:55,Hyderabad,4.4,0,True,
D_1500,2025-05-22 12:13:00,Jaipur,5.0,0,True,
D_1501,2024-03-03 19:32:05,Delhi,4.6,0,False,
D_1502,2024-01-10 17:56:45,Mumbai,5.0,0,True,
D_1503,2025-04-05 10:26:15,Jaipur,4.3,0,True,
D_1504,2024-09-12 11:49:04,Delhi,4.9,0,True,
D_1505,2024-09-08 23:42:10,Hyderabad,3.8,0,True,
D_1506,2025-04-07 14:12:21,Indore,4.4,0,False,
D_1507,2024-07-30 06:03:58,Mumbai,4.2,0,True,
D_1508,2024-07-30 17:59:57,Hyderabad,4.2,0,False,
D_1509,2025-03-19 06:42:36,Jaipur,4.2,0,True,
D_1510,2024-09-08 18:27:56,Jaipur,4.6,0,True,
D_1511,2024-12-13 14:36:05,Indore,4.1,0,True,
D_1512,2024-04-19 19:47:43,Mumbai,4.6,0,True,
D_1513,2024-07-26 17:05:35,Delhi,3.8,0,True,
D_1514,2024-08-07 18:14:21,Indore,4.6,0,True,
D_1515,2025-04-09 12:24:27,Bangalore,4.5,0,True,
D_1516,2024-08-13 11:00:10,Jaipur,4.5,0,True,
D_1517,2024-02-05 18:02:05,Hyderabad,4.7,0,True,
D_1518,2024-12-07 16:46:18,Jaipur,4.5,0,True,
D_1519,2024-12-23 06:31:24,Indore,4.4,0,False,
D_1520,2024-03-06 17:12:48,Delhi,4.6,0,True,
D_1521,2024-11-27 17:13:12,Hyderabad,4.8,0,True,
D_1522,2024-12-31 19:06:34,Kochi,4.6,0,True,
D_1523,2024-01-13 16:40:33,Kochi,4.8,0,True,
D_1524,2024-07-05 06:32:07,Bangalore,4.7,0,True,
D_1525,2024-02-23 17:35:11,Indore,4.5,0,False,
D_1526,2024-10-06 09:15:37,Indore,5.0,0,True,
D_1527,2024-10-15 15:28:01,Coimbatore,4.2,0,False,
D_1528,2024-03-23 07:56:08,Mumbai,4.5,0,True,
D_1529,2025-04-19 14:31:28,Coimbatore,4.7,0,True,
D_1530,2024-07-18 17:42:28,Indore,4.7,0,False,
D_1531,2024-07-06 19:22:54,Indore,4.7,0,True,
D_1532,2024-01-10 10:37:12,Jaipur,4.4,0,False,
D_1533,2024-10-15 19:48:58,Hyderabad,4.4,0,True,
D_1534,2024-11-09 09:33:22,Jaipur,3.6,0,True,
D_1535,2024-10-19 17:47:58,Delhi,4.8,0,True,
D_1536,2025-03-06 08:37:53,Kochi,4.7,0,True,
D_1537,2024-02-19 19:19:03,Bangalore,4.3,0,False,
D_1538,2025-01-29 18:53:25,Delhi,4.3,0,True,
D_1539,2024-08-21 18:13:00,Coimbatore,4.4,0,True,
D_1540,2024-06-13 07:52:46,Indore,4.0,0,True,
D_1541,2024-05-22 15:48:01,Coimbatore,4.4,0,True,
D_1542,2024-06-04 20:17:41,Hyderabad,4.8,0,True,
D_1543,2024-03-27 00:29:11,Coimbatore,4.5,0,False,
D_1544,2024-08-27 17:39:54,Hyderabad,4.4,0,True,
D_1545,2024-01-11 07:12:05,Kochi,4.9,0,False,
D_1546,2024-01-03 13:24:16,Coimbatore,4.7,0,False,
D_1547,2024-01-27 20:53:15,Coimbatore,4.4,0,True,
D_1548,2024-09-21 17:14:01,Delhi,4.3,0,True,
D_1549,2024-08-07 14:52:10,Jaipur,4.7,0,True,
D_1550,2024-09-28 17:51:24,Indore,4.1,0,True,
D_1551,2025-05-13 19:53:03,Hyderabad,5.0,0,True,
D_1552,2024-06-03 22:07:09,Coimbatore,5.0,0,True,
D_1553,2024-10-12 15:41:28,Coimbatore,4.1,0,True,
D_1554,2024-03-20 08:51:09,Bangalore,4.8,0,True,
D_1555,2024-11-12 18:39:09,Coimbatore,4.8,0,True,
D_1556,2025-01-01 07:57:43,Mumbai,4.5,0,True,
D_1557,2025-04-19 15:18:50,Coimbatore,4.7,0,False,
D_1558,2025-05-01 06:34:13,Mumbai,4.4,0,True,
D_1559,2024-10-03 08:30:43,Jaipur,4.2,0,True,
D_1560,2024-06-29 21:27:05,Kochi,4.1,0,False,
D_1561,2024-09-18 05:59:12,Delhi,4.1,0,True,
D_1562,2025-01-02 17:49:06,Kochi,4.7,0,True,
D_1563,2024-07-06 07:52:34,Bangalore,4.6,0,True,
D_1564,2024-04-18 12:44:35,Bangalore,4.5,0,True,
D_1565,2025-04-08 13:45:08,Indore,4.4,0,True,
D_1566,2025-02-12 15:31:54,Coimbatore,4.7,0,True,
D_1567,2025-06-09 05:55:10,Bangalore,4.7,0,True,
D_1568,2025-01-09 19:53:41,Delhi,4.2,0,True,
D_1569,2024-01-26 21:48:39,Indore,4.7,0,False,
D_1570,2025-05-30 16:16:41,Indore,4.9,0,True,
D_1571,2025-02-23 06:49:49,Jaipur,5.0,0,True,
D_1572,2025-03-27 08:45:21,Coimbatore,4.9,0,True,
D_1573,2024-06-09 03:21:33,Indore,4.8,0,True,
D_1574,2024-09-27 13:04:28,Hyderabad,4.4,0,False,
D_1575,2025-01-29 11:03:30,Mumbai,4.6,0,True,
D_1576,2024-02-12 20:36:17,Mumbai,4.3,0,True,
D_1577,2024-02-07 07:42:08,Bangalore,4.6,0,False,
D_1578,2024-02-03 13:26:46,Coimbatore,4.7,0,True,
D_1579,2024-07-06 15:36:58,Bangalore,4.7,0,True,
D_1580,2025-03-25 10:01:44,Kochi,4.6,0,True,
D_1581,2024-05-10 20:35:07,Delhi,4.7,0,False,
D_1582,2024-08-21 08:13:52,Coimbatore,4.3,0,True,
D_1583,2025-04-25 09:48:13,Indore,4.3,0,True,
D_1584,2025-01-20 08:01:30,Jaipur,4.3,0,True,
D_1585,2025-02-22 09:59:01,Indore,4.8,0,True,
D_1586,2024-01-14 17:45:11,Delhi,4.4,0,True,
D_1587,2024-02-22 19:31:56,Indore,4.7,0,True,
D_1588,2025-06-12 14:20:30,Indore,4.4,0,True,
D_1589,2024-01-04 13:25:39,Coimbatore,4.7,0,True,
D_1590,2024-08-17 19:37:07,Delhi,4.4,0,True,
D_1591,2024-04-24 06:17:00,Kochi,4.9,0,False,
D_1592,2025-04-10 20:39:26,Jaipur,4.3,0,True,
D_1593,2024-01-03 08:31:18,Hyderabad,4.6,0,True,
D_1594,2024-01-01 09:04:59,Coimbatore,4.6,0,True,
D_1595,2025-03-20 06:20:45,Bangalore,4.6,0,True,
D_1596,2024-03-30 12:37:49,Delhi,4.1,0,False,
D_1597,2024-12-24 16:10:20,Mumbai,4.6,0,False,
D_1598,2024-09-18 19:24:27,Bangalore,4.1,0,True,
D_1599,2025-06-26 19:11:15,Jaipur,4.4,0,True,
D_1600,2024-08-31 06:31:56,Delhi,4.6,0,True,
D_1601,2024-04-21 19:16:51,Delhi,4.4,0,False,
D_1602,2024-06-02 03:06:14,Bangalore,5.0,0,True,
D_1603,2024-02-18 07:05:39,Mumbai,4.3,0,True,
D_1604,2025-05-30 19:49:18,Bangalore,4.3,0,True,
D_1605,2024-09-22 20:54:09,Mumbai,4.8,0,True,
D_1606,2024-04-01 13:52:31,Kochi,4.3,0,True,
D_1607,2025-01-13 17:11:37,Indore,4.6,0,True,
D_1608,2024-01-19 06:51:52,Jaipur,4.6,0,True,
D_1609,2024-03-31 15:42:08,Indore,4.6,0,True,
D_1610,2025-03-30 14:26:21,Kochi,4.4,0,False,
D_1611,2024-08-05 08:12:48,Kochi,4.8,0,True,
D_1612,2024-06-17 22:34:41,Mumbai,4.7,0,True,
D_1613,2025-04-28 14:04:30,Bangalore,4.3,0,True,
D_1614,2024-10-14 09:18:12,Indore,4.3,0,False,
D_1615,2025-01-22 14:48:01,Delhi,4.6,0,False,
D_1616,2024-12-15 15:14:53,Mumbai,4.6,0,True,
D_1617,2024-01-07 08:37:23,Kochi,4.4,0,True,
D_1618,2024-05-16 15:41:06,Mumbai,4.7,0,True,
D_1619,2025-03-19 06:11:29,Delhi,4.7,0,False,
D_1620,2024-02-02 16:07:19,Jaipur,4.5,0,True,
D_1621,2024-06-30 09:24:50,Delhi,4.2,0,True,
D_1622,2025-03-13 16:25:59,Kochi,4.7,0,True,
D_1623,2024-12-16 14:00:08,Indore,4.4,0,True,
D_1624,2025-01-16 17:59:22,Indore,4.5,0,True,
D_1625,2025-02-17 14:24:15,Delhi,4.7,0,True,
D_1626,2025-05-18 03:58:46,Hyderabad,4.3,0,True,
D_1627,2024-09-08 18:26:15,Kochi,4.5,0,False,
D_1628,2024-03-16 12:46:50,Coimbatore,4.0,0,False,
D_1629,2025-05-25 16:17:18,Bangalore,4.4,0,False,
D_1630,2024-07-14 11:43:12,Hyderabad,4.1,0,True,
D_1631,2024-11-18 14:49:10,Mumbai,4.3,0,True,
D_1632,2025-06-05 11:34:19,Jaipur,5.0,0,True,
D_1633,2024-01-09 20:09:16,Bangalore,4.3,0,False,
D_1634,2025-03-25 19:25:19,Mumbai,4.3,0,True,
D_1635,2025-05-13 13:40:14,Coimbatore,5.0,0,True,
D_1636,2024-09-17 13:20:28,Jaipur,4.4,0,True,
D_1637,2024-05-09 11:59:30,Jaipur,4.4,0,True,
D_1638,2024-05-06 06:53:14,Jaipur,4.2,0,True,
D_1639,2025-05-31 17:37:05,Kochi,4.1,0,True,
D_1640,2025-05-18 22:43:40,Coimbatore,4.9,0,True,
D_1641,2024-11-26 06:25:28,Kochi,4.5,0,False,
D_1642,2024-09-04 04:48:23,Mumbai,4.4,0,False,
D_1643,2024-07-09 17:13:58,Kochi,4.6,0,True,
D_1644,2024-01-30 06:41:34,Delhi,4.6,0,True,
D_1645,2024-05-24 09:08:49,Jaipur,4.6,0,True,
D_1646,2025-01-23 12:01:39,Jaipur,4.5,0,True,
D_1647,2024-01-11 14:56:44,Delhi,4.4,0,False,
D_1648,2024-08-28 08:40:51,Delhi,4.5,0,True,
D_1649,2024-03-23 08:11:18,Hyderabad,4.8,0,True,
D_1650,2025-03-26 22:10:24,Coimbatore,4.5,0,True,
D_1651,2024-05-25 18:40:51,Mumbai,4.9,0,True,
D_1652,2024-08-20 08:29:05,Indore,4.7,0,True,
D_1653,2024-02-10 09:53:57,Mumbai,4.7,0,True,
D_1654,2024-05-18 19:07:06,Jaipur,4.3,0,False,
D_1655,2024-02-21 14:53:55,Indore,4.4,0,False,
D_1656,2024-12-22 20:07:23,Kochi,4.4,0,True,
D_1657,2024-04-20 14:32:27,Kochi,4.5,0,True,
D_1658,2024-03-16 17:13:07,Mumbai,4.1,0,True,
D_1659,2024-10-05 19:22:20,Coimbatore,4.4,0,True,
D_1660,2024-11-05 06:53:29,Delhi,4.7,0,True,
D_1661,2024-08-26 09:41:14,Jaipur,4.4,0,True,
D_1662,2025-04-16 06:25:49,Hyderabad,4.4,0,False,
D_1663,2025-02-16 20:18:14,Mumbai,4.6,0,True,
D_1664,2025-03-01 13:35:53,Coimbatore,4.6,0,True,
D_1665,2025-03-14 13:54:49,Mumbai,4.2,0,True,
D_1666,2024-11-09 17:12:49,Kochi,5.0,0,True,
D_1667,2025-02-09 11:15:21,Jaipur,4.9,0,False,
D_1668,2025-01-11 12:45:07,Bangalore,4.2,0,True,
D_1669,2025-06-23 05:53:05,Jaipur,4.8,0,True,
D_1670,2024-06-26 17:59:37,Bangalore,4.5,0,True,
D_1671,2024-10-06 20:13:56,Hyderabad,4.1,0,True,
D_1672,2024-02-13 16:41:50,Indore,4.0,0,True,
D_1673,2024-09-03 18:08:44,Delhi,4.1,0,True,
D_1674,2024-03-08 07:34:28,Hyderabad,4.6,0,False,
D_1675,2024-07-24 10:13:38,Delhi,4.3,0,True,
D_1676,2024-12-22 20:59:25,Mumbai,4.6,0,True,
D_1677,2025-05-01 18:10:34,Indore,4.7,0,True,
D_1678,2024-12-25 12:53:27,Mumbai,4.4,0,True,
D_1679,2025-03-29 14:24:55,Mumbai,4.3,0,True,
D_1680,2024-10-25 17:08:57,Coimbatore,4.8,0,True,
D_1681,2024-10-01 18:37:41,Kochi,4.5,0,False,
D_1682,2025-04-12 20:59:17,Delhi,4.6,0,False,
D_1683,2025-04-24 08:42:32,Kochi,4.7,0,True,
D_1684,2024-07-10 10:22:59,Bangalore,4.1,0,True,
D_1685,2024-10-05 12:05:04,Delhi,4.3,0,True,
D_1686,2024-11-19 09:20:21,Mumbai,4.4,0,True,
D_1687,2024-03-06 19:30:44,Jaipur,4.1,0,True,
D_1688,2024-01-15 10:26:40,Mumbai,4.6,0,False,
D_1689,2024-01-08 17:10:46,Bangalore,4.1,0,True,
D_1690,2024-08-31 18:24:50,Jaipur,4.6,0,True,
D_1691,2024-10-20 06:08:27,Delhi,4.9,0,False,
D_1692,2024-02-12 20:44:04,Indore,4.7,0,True,
D_1693,2024-10-14 11:44:32,Bangalore,4.4,0,True,
D_1694,2024-07-25 12:20:02,Kochi,4.3,0,True,
D_1695,2024-03-02 06:27:40,Mumbai,4.6,0,False,
D_1696,2024-12-26 16:59:17,Jaipur,4.4,0,True,
D_1697,2024-10-08 09:29:00,Indore,4.7,0,False,
D_1698,2025-05-31 13:17:03,Jaipur,4.5,0,False,
D_1699,2025-05-02 18:31:25,Indore,4.3,0,False,
D_1700,2024-09-14 12:17:31,Mumbai,4.7,0,True,
D_1701,2025-01-02 09:52:40,Coimbatore,4.7,0,False,
D_1702,2024-04-06 14:24:11,Indore,4.5,0,False,
D_1703,2024-06-22 10:41:10,Delhi,4.3,0,True,
D_1704,2024-07-12 16:22:08,Indore,4.7,0,True,
D_1705,2024-09-17 17:08:30,Indore,4.2,0,True,
D_1706,2025-03-16 19:50:53,Bangalore,4.9,0,True,
D_1707,2025-02-28 11:25:27,Kochi,3.9,0,True,
D_1708,2024-03-28 19:10:01,Hyderabad,4.5,0,True,
D_1709,2024-12-29 18:18:49,Indore,3.8,0,True,
D_1710,2024-09-28 11:24:13,Delhi,4.3,0,True,
D_1711,2024-07-10 10:30:30,Bangalore,5.0,0,True,
D_1712,2024-08-18 14:51:24,Hyderabad,5.0,0,False,
D_1713,2025-02-13 09:58:57,Indore,4.8,0,True,
D_1714,2025-04-04 16:27:29,Bangalore,4.8,0,True,
D_1715,2024-03-29 20:59:45,Kochi,4.1,0,False,
D_1716,2024-12-26 06:20:36,Indore,4.4,0,True,
D_1717,2024-08-25 08:06:49,Bangalore,3.5,0,False,
D_1718,2024-02-07 19:19:20,Jaipur,4.9,0,True,
D_1719,2025-06-22 21:51:54,Indore,4.1,0,False,
D_1720,2024-08-24 06:16:54,Delhi,4.8,0,False,
D_1721,2024-10-31 14:28:06,Coimbatore,3.9,0,True,
D_1722,2024-12-25 20:07:07,Mumbai,4.3,0,True,
D_1723,2024-01-27 17:21:18,Delhi,4.3,0,False,
D_1724,2024-07-21 11:06:15,Hyderabad,4.5,0,True,
D_1725,2025-04-13 13:55:50,Mumbai,4.5,0,True,
D_1726,2024-01-20 03:48:55,Coimbatore,4.0,0,True,
D_1727,2024-12-25 03:00:48,Indore,4.5,0,False,
D_1728,2024-06-30 03:56:19,Kochi,4.1,0,True,
D_1729,2024-11-16 13:18:56,Hyderabad,4.2,0,True,
D_1730,2025-04-17 19:40:36,Bangalore,4.5,0,True,
D_1731,2025-02-25 20:23:18,Bangalore,4.1,0,True,
D_1732,2025-04-06 07:00:08,Hyderabad,4.5,0,True,
D_1733,2025-06-13 16:52:59,Coimbatore,4.6,0,True,
