rating_id,ride_id,user_rating,driver_rating,feedback_text
RT_147895,R_147895,4.1,4.6,
RT_147896,R_147896,4.0,4.2,
RT_147898,R_147898,4.3,4.5,
RT_147899,R_147899,4.6,4.3,
RT_147900,R_147900,4.8,3.8,
RT_147901,R_147901,4.2,4.7,
RT_147902,R_147902,3.6,4.2,
RT_147907,R_147907,3.6,4.5,
RT_147908,R_147908,4.8,4.3,
RT_147909,R_147909,4.5,3.6,
RT_147911,R_147911,4.6,4.7,
RT_147912,R_147912,3.8,4.9,
RT_147915,R_147915,4.4,3.9,
RT_147916,R_147916,4.3,3.7,
RT_147918,R_147918,3.9,3.6,
RT_147919,R_147919,3.5,4.6,
RT_147920,R_147920,4.5,4.4,
RT_147921,R_147921,4.0,4.2,
RT_147922,R_147922,4.7,3.9,
RT_147924,R_147924,4.5,4.1,
RT_147925,R_147925,3.7,4.7,
RT_147926,R_147926,3.7,4.7,
RT_147930,R_147930,4.4,4.4,
RT_147932,R_147932,4.1,3.5,
RT_147934,R_147934,4.7,4.2,
RT_147935,R_147935,3.6,3.6,
RT_147938,R_147938,4.3,3.7,
RT_147939,R_147939,4.9,4.5,
RT_147940,R_147940,5.0,4.3,
RT_147943,R_147943,4.2,4.9,
RT_147946,R_147946,4.8,4.7,
RT_147949,R_147949,4.1,3.9,
RT_147951,R_147951,4.2,3.8,
RT_147952,R_147952,4.6,4.7,
RT_147953,R_147953,3.6,3.8,
RT_147954,R_147954,4.6,4.3,
RT_147955,R_147955,3.8,4.5,
RT_147959,R_147959,3.6,4.1,
RT_147960,R_147960,4.7,3.7,
RT_147962,R_147962,3.8,4.7,
RT_147963,R_147963,5.0,4.2,
RT_147964,R_147964,3.5,3.7,
RT_147965,R_147965,3.6,4.7,
RT_147966,R_147966,3.9,4.7,
RT_147967,R_147967,4.1,4.7,
RT_147968,R_147968,4.8,5.0,
RT_147972,R_147972,4.3,4.5,
RT_147973,R_147973,4.1,4.6,
RT_147975,R_147975,4.6,3.9,
RT_147976,R_147976,4.1,3.9,
RT_147977,R_147977,3.8,3.8,
RT_147979,R_147979,3.9,4.2,
RT_147980,R_147980,4.4,4.1,
RT_147981,R_147981,3.6,4.4,
RT_147983,R_147983,4.1,4.1,
RT_147985,R_147985,3.9,4.3,
RT_147986,R_147986,4.7,3.7,
RT_147987,R_147987,4.3,3.5,
RT_147990,R_147990,3.5,3.9,
RT_147991,R_147991,4.5,4.5,
RT_147993,R_147993,4.6,3.7,
RT_147994,R_147994,4.1,4.1,
RT_147996,R_147996,4.0,3.5,
RT_147997,R_147997,4.0,4.1,
RT_147998,R_147998,4.5,4.0,
RT_147999,R_147999,3.9,3.8,
RT_148002,R_148002,3.9,4.2,
RT_148004,R_148004,3.8,4.3,
RT_148005,R_148005,4.3,4.6,
RT_148006,R_148006,4.5,4.4,
RT_148007,R_148007,5.0,4.2,
RT_148008,R_148008,4.7,3.8,
RT_148009,R_148009,4.5,4.3,
RT_148010,R_148010,3.6,4.1,
RT_148011,R_148011,4.5,4.5,
RT_148013,R_148013,4.9,4.2,
RT_148015,R_148015,3.9,4.4,
RT_148017,R_148017,4.9,4.1,
RT_148018,R_148018,4.2,4.8,
RT_148019,R_148019,4.8,3.7,
RT_148020,R_148020,4.4,3.8,
RT_148022,R_148022,3.8,4.4,
RT_148023,R_148023,4.3,4.5,
RT_148024,R_148024,4.4,3.9,
RT_148026,R_148026,4.2,3.8,
RT_148027,R_148027,3.7,4.2,
RT_148028,R_148028,4.7,3.8,
RT_148030,R_148030,5.0,4.6,
RT_148032,R_148032,4.5,3.9,
RT_148033,R_148033,3.8,4.3,
RT_148035,R_148035,3.8,5.0,
RT_148036,R_148036,3.8,4.5,
RT_148037,R_148037,3.5,4.3,
RT_148038,R_148038,3.8,4.6,
RT_148039,R_148039,4.9,4.9,
RT_148040,R_148040,4.2,4.9,
RT_148042,R_148042,3.7,4.4,
RT_148043,R_148043,4.1,4.2,
RT_148045,R_148045,4.9,4.8,
RT_148046,R_148046,4.9,4.0,
RT_148047,R_148047,4.7,3.8,
RT_148049,R_148049,4.4,4.2,
RT_148050,R_148050,4.2,3.8,
RT_148051,R_148051,4.9,4.9,
RT_148052,R_148052,4.2,4.4,
RT_148053,R_148053,4.5,4.0,
RT_148054,R_148054,4.4,3.6,
RT_148055,R_148055,4.9,3.9,
RT_148056,R_148056,4.9,4.9,
RT_148057,R_148057,3.6,4.5,
RT_148058,R_148058,3.9,3.9,
RT_148060,R_148060,4.6,3.8,
RT_148062,R_148062,4.4,4.3,
RT_148063,R_148063,4.2,4.7,
RT_148064,R_148064,4.3,4.9,
RT_148065,R_148065,5.0,4.9,
RT_148067,R_148067,4.4,4.6,
RT_148068,R_148068,4.5,3.6,
RT_148069,R_148069,3.5,4.0,
RT_148071,R_148071,4.6,3.7,
RT_148072,R_148072,4.8,4.7,
RT_148073,R_148073,4.9,4.6,
RT_148074,R_148074,4.4,4.7,
RT_148077,R_148077,4.2,3.5,
RT_148078,R_148078,4.5,4.2,
RT_148079,R_148079,3.8,4.7,
RT_148080,R_148080,3.8,4.5,
RT_148081,R_148081,4.9,4.8,
RT_148082,R_148082,4.6,3.6,
RT_148083,R_148083,5.0,4.8,
RT_148084,R_148084,4.8,4.3,
RT_148085,R_148085,4.8,4.4,
RT_148086,R_148086,4.6,4.8,
RT_148087,R_148087,4.3,5.0,
RT_148088,R_148088,4.6,4.4,
RT_148090,R_148090,4.2,4.5,
RT_148091,R_148091,4.1,4.8,
RT_148092,R_148092,4.9,4.9,
RT_148095,R_148095,3.8,4.8,
RT_148097,R_148097,4.0,4.8,
RT_148098,R_148098,3.9,4.1,
RT_148099,R_148099,4.7,4.7,
RT_148100,R_148100,3.8,4.4,
RT_148103,R_148103,3.9,4.2,
RT_148105,R_148105,4.1,3.6,
RT_148106,R_148106,4.1,4.7,
RT_148107,R_148107,4.4,4.6,
RT_148108,R_148108,4.2,4.2,
RT_148109,R_148109,4.6,4.6,
RT_148111,R_148111,4.5,3.6,
RT_148112,R_148112,3.9,4.0,
RT_148113,R_148113,4.2,4.7,
RT_148114,R_148114,4.5,3.7,
RT_148115,R_148115,4.6,4.0,
RT_148116,R_148116,4.9,4.0,
RT_148117,R_148117,4.2,5.0,
RT_148120,R_148120,3.7,4.7,
RT_148121,R_148121,4.9,4.5,
RT_148122,R_148122,4.0,4.4,
RT_148123,R_148123,4.8,4.0,
RT_148125,R_148125,3.6,4.0,
RT_148126,R_148126,4.0,4.9,
RT_148127,R_148127,3.9,3.6,
RT_148130,R_148130,4.4,3.7,
RT_148131,R_148131,3.5,4.8,
RT_148133,R_148133,4.2,4.9,
RT_148134,R_148134,4.6,4.7,
RT_148135,R_148135,3.7,4.1,
RT_148136,R_148136,3.8,5.0,
RT_148138,R_148138,4.3,4.0,
RT_148139,R_148139,3.9,3.8,
RT_148141,R_148141,4.3,4.7,
RT_148143,R_148143,4.0,4.2,
RT_148145,R_148145,3.9,4.0,
RT_148146,R_148146,4.5,4.4,
RT_148147,R_148147,3.5,4.6,
RT_148149,R_148149,4.8,4.5,
RT_148150,R_148150,3.9,3.7,
RT_148151,R_148151,3.5,4.2,
RT_148155,R_148155,4.7,4.8,
RT_148156,R_148156,3.6,4.0,
RT_148157,R_148157,4.6,4.1,
RT_148159,R_148159,4.7,3.7,
RT_148160,R_148160,4.6,4.5,
RT_148162,R_148162,4.3,4.0,
RT_148163,R_148163,4.1,4.5,
RT_148164,R_148164,5.0,4.5,
RT_148165,R_148165,3.8,4.8,
RT_148166,R_148166,4.3,3.7,
RT_148168,R_148168,4.1,3.7,
RT_148170,R_148170,4.8,4.1,
RT_148171,R_148171,4.7,4.4,
RT_148172,R_148172,4.3,3.7,
RT_148173,R_148173,4.5,4.1,
RT_148176,R_148176,3.9,4.5,
RT_148177,R_148177,3.7,3.6,
RT_148178,R_148178,3.8,3.8,
RT_148179,R_148179,4.2,4.3,
RT_148180,R_148180,4.1,3.5,
RT_148181,R_148181,4.1,4.9,
RT_148182,R_148182,4.2,4.4,
RT_148184,R_148184,3.7,4.9,
RT_148185,R_148185,3.6,3.9,
RT_148186,R_148186,3.8,4.0,
RT_148191,R_148191,4.7,3.7,
RT_148192,R_148192,3.9,4.7,
RT_148194,R_148194,4.5,3.8,
RT_148195,R_148195,4.1,4.4,
RT_148197,R_148197,4.5,4.6,
RT_148198,R_148198,4.1,4.2,
RT_148199,R_148199,4.1,3.7,
RT_148201,R_148201,4.4,5.0,
RT_148203,R_148203,4.6,4.4,
RT_148205,R_148205,4.5,3.5,
RT_148206,R_148206,4.5,4.8,
RT_148207,R_148207,4.9,5.0,
RT_148209,R_148209,3.7,4.9,
RT_148210,R_148210,3.8,4.5,
RT_148211,R_148211,4.3,4.3,
RT_148212,R_148212,4.8,3.9,
RT_148213,R_148213,4.1,4.8,
RT_148215,R_148215,3.6,4.6,
RT_148217,R_148217,3.5,4.6,
RT_148218,R_148218,4.8,4.4,
RT_148219,R_148219,3.7,4.0,
RT_148221,R_148221,4.1,4.5,
RT_148222,R_148222,3.7,3.7,
RT_148223,R_148223,4.0,3.7,
RT_148226,R_148226,4.9,4.9,
RT_148230,R_148230,4.9,3.9,
RT_148231,R_148231,4.7,3.7,
RT_148233,R_148233,3.8,3.9,
RT_148234,R_148234,3.9,4.7,
RT_148236,R_148236,4.0,4.0,
RT_148237,R_148237,4.3,3.9,
RT_148240,R_148240,5.0,5.0,
RT_148244,R_148244,4.1,4.5,
RT_148245,R_148245,4.8,4.3,
RT_148247,R_148247,3.8,3.6,
RT_148248,R_148248,4.4,4.2,
RT_148250,R_148250,3.8,4.0,
RT_148251,R_148251,4.8,4.4,
RT_148252,R_148252,4.9,3.8,
RT_148253,R_148253,4.0,4.3,
RT_148254,R_148254,4.7,4.8,
RT_148257,R_148257,3.5,3.9,
RT_148258,R_148258,4.1,4.0,
RT_148260,R_148260,4.1,4.3,
RT_148261,R_148261,4.2,4.8,
RT_148262,R_148262,5.0,5.0,
RT_148264,R_148264,3.9,4.0,
RT_148265,R_148265,4.5,3.8,
RT_148268,R_148268,4.6,3.6,
RT_148269,R_148269,3.6,5.0,
RT_148270,R_148270,4.6,4.4,
RT_148271,R_148271,3.9,4.4,
RT_148276,R_148276,4.6,3.8,
RT_148277,R_148277,4.0,4.8,
RT_148278,R_148278,3.6,4.1,
RT_148279,R_148279,4.3,4.3,
RT_148280,R_148280,3.8,3.9,
RT_148284,R_148284,4.1,3.5,
RT_148285,R_148285,4.9,4.3,
RT_148286,R_148286,4.3,3.5,
RT_148287,R_148287,4.6,4.3,
RT_148288,R_148288,3.8,4.2,
RT_148289,R_148289,4.2,4.1,
RT_148290,R_148290,3.8,3.9,
RT_148292,R_148292,4.4,3.7,
RT_148293,R_148293,3.7,5.0,
RT_148294,R_148294,4.6,4.8,
RT_148295,R_148295,4.1,4.1,
RT_148296,R_148296,4.8,4.3,
RT_148297,R_148297,4.1,3.6,
RT_148298,R_148298,4.7,3.9,
RT_148299,R_148299,4.6,4.4,
RT_148300,R_148300,4.8,3.6,
RT_148301,R_148301,4.2,4.7,
RT_148304,R_148304,5.0,3.6,
RT_148305,R_148305,4.0,4.1,
RT_148306,R_148306,4.3,4.3,
RT_148308,R_148308,4.2,4.6,
RT_148309,R_148309,4.3,3.7,
RT_148310,R_148310,3.7,4.4,
RT_148312,R_148312,4.8,4.2,
RT_148313,R_148313,3.7,3.5,
RT_148314,R_148314,4.6,4.5,
RT_148315,R_148315,4.6,4.9,
RT_148316,R_148316,4.7,4.0,
RT_148317,R_148317,4.0,4.8,
RT_148321,R_148321,4.5,4.1,
RT_148322,R_148322,4.9,3.9,
RT_148324,R_148324,3.7,3.7,
RT_148325,R_148325,5.0,4.6,
RT_148326,R_148326,4.7,4.3,
RT_148327,R_148327,4.6,4.0,
RT_148328,R_148328,5.0,4.8,
RT_148329,R_148329,4.7,4.2,
RT_148330,R_148330,4.7,3.7,
RT_148331,R_148331,4.5,4.0,
RT_148332,R_148332,4.0,3.7,
RT_148334,R_148334,5.0,4.6,
RT_148335,R_148335,4.7,3.9,
RT_148337,R_148337,3.9,4.3,
RT_148338,R_148338,4.3,4.9,
RT_148339,R_148339,3.9,4.0,
RT_148340,R_148340,4.9,3.5,
RT_148341,R_148341,3.7,4.4,
RT_148342,R_148342,3.9,4.3,
RT_148343,R_148343,4.2,4.8,
RT_148345,R_148345,4.9,4.9,
RT_148346,R_148346,4.5,4.2,
RT_148347,R_148347,3.7,4.6,
RT_148349,R_148349,3.9,4.0,
RT_148350,R_148350,4.8,3.9,
RT_148352,R_148352,4.9,4.2,
RT_148355,R_148355,4.2,3.6,
RT_148358,R_148358,3.6,4.8,
RT_148359,R_148359,3.5,4.9,
RT_148360,R_148360,4.7,4.8,
RT_148361,R_148361,4.2,4.6,
RT_148362,R_148362,4.8,3.8,
RT_148363,R_148363,4.4,4.0,
RT_148364,R_148364,4.9,3.5,
RT_148365,R_148365,4.8,4.5,
RT_148366,R_148366,4.3,3.8,
RT_148367,R_148367,4.3,4.7,
RT_148369,R_148369,4.1,4.0,
RT_148370,R_148370,3.6,4.3,
RT_148371,R_148371,4.8,4.2,
RT_148372,R_148372,3.5,4.1,
RT_148374,R_148374,4.3,4.7,
RT_148375,R_148375,3.6,4.9,
RT_148377,R_148377,4.9,4.4,
RT_148378,R_148378,4.7,4.4,
RT_148380,R_148380,4.3,3.9,
RT_148382,R_148382,5.0,4.3,
RT_148383,R_148383,4.3,4.4,
RT_148385,R_148385,3.7,4.9,
RT_148386,R_148386,4.9,3.9,
RT_148389,R_148389,3.9,4.2,
RT_148390,R_148390,3.5,3.5,
RT_148391,R_148391,4.5,4.5,
RT_148392,R_148392,4.8,4.2,
RT_148393,R_148393,4.0,3.6,
RT_148395,R_148395,4.0,4.5,
RT_148396,R_148396,4.6,4.7,
RT_148397,R_148397,4.5,3.8,
RT_148398,R_148398,4.7,4.7,
RT_148399,R_148399,3.7,3.8,
RT_148401,R_148401,3.9,4.4,
RT_148403,R_148403,4.3,4.0,
RT_148404,R_148404,4.1,4.5,
RT_148405,R_148405,3.7,4.0,
RT_148406,R_148406,4.4,4.7,
RT_148407,R_148407,4.9,4.3,
RT_148408,R_148408,3.9,5.0,
RT_148410,R_148410,3.8,3.5,
RT_148415,R_148415,4.6,4.0,
RT_148416,R_148416,4.4,4.9,
RT_148417,R_148417,4.0,3.9,
RT_148418,R_148418,3.8,4.4,
RT_148419,R_148419,3.9,4.4,
RT_148420,R_148420,4.8,4.5,
RT_148423,R_148423,4.9,4.6,
RT_148424,R_148424,3.7,3.9,
RT_148426,R_148426,4.7,4.7,
RT_148428,R_148428,4.5,3.5,
RT_148429,R_148429,3.8,4.0,
RT_148430,R_148430,3.7,4.5,
RT_148431,R_148431,4.6,4.2,
RT_148432,R_148432,4.8,4.9,
RT_148433,R_148433,4.4,4.3,
RT_148435,R_148435,3.8,4.5,
RT_148436,R_148436,4.5,4.7,
RT_148437,R_148437,4.7,4.7,
RT_148438,R_148438,4.3,3.9,
RT_148439,R_148439,4.6,4.7,
RT_148440,R_148440,3.5,4.2,
RT_148441,R_148441,4.8,3.6,
RT_148442,R_148442,4.0,3.9,
RT_148443,R_148443,4.7,4.1,
RT_148444,R_148444,4.9,4.0,
RT_148445,R_148445,3.9,4.9,
RT_148448,R_148448,4.5,4.4,
RT_148449,R_148449,4.6,3.9,
RT_148450,R_148450,3.6,4.5,
RT_148451,R_148451,4.2,4.3,
RT_148452,R_148452,4.2,4.7,
RT_148453,R_148453,3.6,5.0,
RT_148455,R_148455,4.4,4.1,
RT_148456,R_148456,4.7,4.9,
RT_148457,R_148457,4.0,4.1,
RT_148461,R_148461,4.1,4.6,
RT_148462,R_148462,4.5,4.3,
RT_148463,R_148463,4.0,4.1,
RT_148464,R_148464,4.6,4.5,
RT_148465,R_148465,4.6,4.7,
RT_148466,R_148466,4.9,4.9,
RT_148467,R_148467,4.0,4.8,
RT_148468,R_148468,4.6,4.5,
RT_148469,R_148469,4.2,3.7,
RT_148472,R_148472,4.8,4.5,
RT_148473,R_148473,4.3,3.5,
RT_148474,R_148474,3.5,4.9,
RT_148476,R_148476,4.8,4.9,
RT_148477,R_148477,3.6,4.6,
RT_148480,R_148480,4.3,4.5,
RT_148481,R_148481,3.9,5.0,
RT_148482,R_148482,3.9,4.6,
RT_148483,R_148483,5.0,3.7,
RT_148484,R_148484,4.9,4.7,
RT_148485,R_148485,3.8,4.9,
RT_148486,R_148486,4.1,4.1,
RT_148487,R_148487,3.6,4.5,
RT_148488,R_148488,3.8,4.6,
RT_148491,R_148491,4.7,4.9,
RT_148492,R_148492,4.3,4.8,
RT_148493,R_148493,4.8,4.1,
RT_148494,R_148494,4.3,3.9,
RT_148495,R_148495,3.7,3.8,
RT_148496,R_148496,4.2,4.4,
RT_148497,R_148497,4.3,3.9,
RT_148498,R_148498,4.6,4.5,
RT_148499,R_148499,4.9,3.9,
RT_148500,R_148500,4.7,4.6,
RT_148502,R_148502,3.8,3.6,
RT_148504,R_148504,4.6,4.7,
RT_148505,R_148505,3.7,3.7,
RT_148508,R_148508,5.0,4.8,
RT_148509,R_148509,3.7,4.9,
RT_148511,R_148511,4.6,3.9,
RT_148512,R_148512,4.3,3.8,
RT_148513,R_148513,4.0,4.3,
RT_148514,R_148514,3.6,4.8,
RT_148515,R_148515,3.9,3.8,
RT_148517,R_148517,4.3,3.7,
RT_148519,R_148519,4.7,4.4,
RT_148520,R_148520,4.4,4.0,
RT_148522,R_148522,3.7,4.6,
RT_148524,R_148524,3.6,4.6,
RT_148527,R_148527,3.8,3.9,
RT_148528,R_148528,4.0,4.8,
RT_148532,R_148532,4.2,4.2,
RT_148534,R_148534,3.8,4.5,
RT_148536,R_148536,4.5,4.0,
RT_148537,R_148537,3.8,4.9,
RT_148538,R_148538,3.6,4.0,
RT_148539,R_148539,4.7,3.9,
RT_148541,R_148541,4.4,4.7,
RT_148542,R_148542,4.5,3.7,
RT_148544,R_148544,4.5,5.0,
RT_148545,R_148545,4.4,4.4,
RT_148546,R_148546,4.1,4.8,
RT_148548,R_148548,4.4,4.0,
RT_148549,R_148549,3.8,4.9,
RT_148550,R_148550,4.6,4.6,
RT_148551,R_148551,3.7,3.9,
RT_148552,R_148552,3.7,3.9,
RT_148553,R_148553,3.9,4.3,
RT_148556,R_148556,3.7,4.0,
RT_148557,R_148557,4.8,3.6,
RT_148559,R_148559,4.5,4.7,
RT_148560,R_148560,4.3,3.6,
RT_148561,R_148561,4.7,3.7,
RT_148562,R_148562,3.9,4.3,
RT_148564,R_148564,3.7,3.6,
RT_148565,R_148565,3.7,4.2,
RT_148567,R_148567,4.4,3.8,
RT_148568,R_148568,3.6,4.6,
RT_148569,R_148569,3.9,3.7,
RT_148570,R_148570,4.8,4.5,
RT_148571,R_148571,3.8,4.5,
RT_148573,R_148573,4.7,5.0,
RT_148574,R_148574,4.1,4.3,
RT_148575,R_148575,4.3,4.8,
RT_148576,R_148576,3.9,4.4,
RT_148577,R_148577,4.1,4.6,
RT_148578,R_148578,4.2,4.1,
RT_148579,R_148579,4.7,4.4,
RT_148580,R_148580,3.9,3.9,
RT_148581,R_148581,4.0,4.2,
RT_148582,R_148582,4.8,3.9,
RT_148583,R_148583,4.0,4.0,
RT_148585,R_148585,3.7,4.5,
RT_148587,R_148587,4.4,3.9,
RT_148589,R_148589,4.7,3.6,
RT_148590,R_148590,4.5,4.2,
RT_148592,R_148592,4.6,4.9,
RT_148593,R_148593,4.5,3.6,
RT_148594,R_148594,3.9,3.7,
RT_148596,R_148596,4.1,3.8,
RT_148600,R_148600,4.6,3.8,
RT_148603,R_148603,4.2,3.7,
RT_148604,R_148604,4.9,4.9,
RT_148605,R_148605,4.9,4.3,
RT_148608,R_148608,5.0,3.7,
RT_148609,R_148609,3.7,3.7,
RT_148610,R_148610,4.9,4.5,
RT_148611,R_148611,3.6,4.2,
RT_148612,R_148612,4.0,3.8,
RT_148614,R_148614,4.2,4.3,
RT_148615,R_148615,3.9,4.3,
RT_148616,R_148616,5.0,4.4,
RT_148618,R_148618,3.7,3.6,
RT_148621,R_148621,4.3,3.9,
RT_148622,R_148622,4.6,3.6,
RT_148623,R_148623,4.2,3.9,
RT_148625,R_148625,3.6,3.6,
RT_148626,R_148626,3.8,4.3,
RT_148627,R_148627,4.1,4.4,
RT_148631,R_148631,4.1,4.6,
RT_148633,R_148633,4.3,3.7,
RT_148635,R_148635,4.8,4.8,
RT_148636,R_148636,4.3,4.3,
RT_148638,R_148638,4.2,4.2,
RT_148639,R_148639,4.5,4.1,
RT_148642,R_148642,4.4,3.6,
RT_148644,R_148644,4.6,3.7,
RT_148645,R_148645,5.0,4.2,
RT_148646,R_148646,4.4,4.2,
RT_148647,R_148647,3.9,4.8,
RT_148648,R_148648,3.9,3.9,
RT_148649,R_148649,3.6,4.0,
RT_148650,R_148650,4.9,4.3,
RT_148651,R_148651,4.7,4.8,
RT_148652,R_148652,4.8,4.7,
RT_148653,R_148653,3.8,4.1,
RT_148655,R_148655,3.7,4.9,
RT_148657,R_148657,3.9,4.0,
RT_148659,R_148659,3.7,3.7,
RT_148660,R_148660,3.9,4.4,
RT_148661,R_148661,4.0,3.6,
RT_148662,R_148662,4.7,3.8,
RT_148663,R_148663,4.7,3.8,
RT_148665,R_148665,4.7,4.0,
RT_148666,R_148666,3.8,4.0,
RT_148667,R_148667,5.0,3.6,
RT_148669,R_148669,3.9,4.5,
RT_148670,R_148670,3.8,4.6,
RT_148672,R_148672,3.8,3.9,
RT_148673,R_148673,4.1,4.4,
RT_148675,R_148675,5.0,3.6,
RT_148676,R_148676,4.0,4.5,
RT_148677,R_148677,3.8,3.9,
RT_148678,R_148678,3.8,3.9,
RT_148679,R_148679,4.3,3.9,
RT_148680,R_148680,4.9,4.0,
RT_148681,R_148681,3.8,3.7,
RT_148682,R_148682,4.9,3.8,
RT_148684,R_148684,4.6,4.0,
RT_148685,R_148685,4.2,4.5,
RT_148686,R_148686,3.9,3.7,
RT_148688,R_148688,4.6,3.5,
RT_148689,R_148689,4.5,4.8,
RT_148690,R_148690,4.3,4.8,
RT_148691,R_148691,4.9,4.0,
RT_148694,R_148694,4.8,3.9,
RT_148695,R_148695,5.0,4.7,
RT_148698,R_148698,4.6,4.4,
RT_148699,R_148699,4.1,3.8,
RT_148700,R_148700,4.7,4.7,
RT_148701,R_148701,4.6,4.1,
RT_148702,R_148702,4.0,4.4,
RT_148703,R_148703,4.6,4.3,
RT_148704,R_148704,4.9,4.8,
RT_148705,R_148705,4.1,3.6,
RT_148706,R_148706,4.2,3.9,
RT_148708,R_148708,3.8,4.1,
RT_148709,R_148709,3.8,3.8,
RT_148710,R_148710,3.7,4.2,
RT_148711,R_148711,4.7,4.5,
RT_148712,R_148712,3.9,3.8,
RT_148713,R_148713,3.5,4.7,
RT_148714,R_148714,4.4,4.3,
RT_148715,R_148715,4.0,3.8,
RT_148717,R_148717,3.7,4.5,
RT_148718,R_148718,4.1,4.5,
RT_148719,R_148719,3.7,4.5,
RT_148720,R_148720,4.6,4.3,
RT_148721,R_148721,4.4,3.7,
RT_148723,R_148723,3.9,4.4,
RT_148724,R_148724,4.0,5.0,
RT_148725,R_148725,4.1,3.8,
RT_148726,R_148726,3.8,4.5,
RT_148728,R_148728,4.9,5.0,
RT_148731,R_148731,5.0,4.2,
RT_148732,R_148732,4.6,4.2,
RT_148735,R_148735,3.6,3.6,
RT_148736,R_148736,4.8,3.9,
RT_148737,R_148737,4.0,4.4,
RT_148738,R_148738,3.6,5.0,
RT_148740,R_148740,3.9,5.0,
RT_148741,R_148741,4.8,4.4,
RT_148742,R_148742,3.8,4.1,
RT_148743,R_148743,4.2,3.8,
RT_148744,R_148744,4.6,4.5,
RT_148749,R_148749,4.5,3.5,
RT_148750,R_148750,4.7,4.7,
RT_148751,R_148751,4.8,3.8,
RT_148752,R_148752,3.6,4.3,
RT_148753,R_148753,4.4,4.9,
RT_148754,R_148754,3.6,4.9,
RT_148755,R_148755,4.6,3.8,
RT_148756,R_148756,4.7,4.4,
RT_148758,R_148758,4.4,4.9,
RT_148759,R_148759,4.1,3.8,
RT_148760,R_148760,4.0,4.9,
RT_148762,R_148762,4.2,4.7,
RT_148763,R_148763,3.8,4.3,
RT_148764,R_148764,3.9,4.8,
RT_148767,R_148767,4.2,4.6,
RT_148769,R_148769,4.0,4.4,
RT_148770,R_148770,4.6,4.2,
RT_148771,R_148771,5.0,3.8,
RT_148772,R_148772,4.9,3.7,
RT_148773,R_148773,4.2,3.6,
RT_148774,R_148774,3.7,4.6,
RT_148775,R_148775,4.8,4.0,
RT_148776,R_148776,3.7,3.9,
RT_148778,R_148778,4.0,4.3,
RT_148779,R_148779,4.4,3.6,
RT_148780,R_148780,4.6,4.8,
RT_148781,R_148781,4.9,4.3,
RT_148782,R_148782,3.5,4.9,
RT_148783,R_148783,4.4,4.0,
RT_148784,R_148784,4.4,4.2,
RT_148785,R_148785,4.2,3.8,
RT_148786,R_148786,3.5,3.9,
RT_148788,R_148788,3.5,3.6,
RT_148789,R_148789,4.5,4.0,
RT_148791,R_148791,4.0,4.6,
RT_148793,R_148793,3.6,3.7,
RT_148796,R_148796,3.6,4.7,
RT_148797,R_148797,3.9,3.8,
RT_148798,R_148798,3.6,3.8,
RT_148800,R_148800,4.3,4.0,
RT_148801,R_148801,3.7,4.2,
RT_148802,R_148802,3.6,4.1,
RT_148803,R_148803,3.6,4.8,
RT_148804,R_148804,3.6,4.7,
RT_148806,R_148806,3.6,4.5,
RT_148808,R_148808,4.2,4.2,
RT_148810,R_148810,4.7,4.4,
RT_148811,R_148811,4.6,4.4,
RT_148812,R_148812,4.9,4.9,
RT_148813,R_148813,3.5,4.2,
RT_148814,R_148814,4.5,4.2,
RT_148815,R_148815,3.6,4.0,
RT_148816,R_148816,4.9,3.9,
RT_148818,R_148818,3.8,3.9,
RT_148819,R_148819,4.8,4.5,
RT_148820,R_148820,4.5,4.6,
RT_148825,R_148825,4.1,3.7,
RT_148826,R_148826,4.5,3.5,
RT_148830,R_148830,4.2,4.0,
RT_148831,R_148831,4.3,4.3,
RT_148832,R_148832,4.2,4.9,
RT_148833,R_148833,4.4,3.6,
RT_148834,R_148834,3.9,4.0,
RT_148835,R_148835,3.9,4.7,
RT_148837,R_148837,4.1,4.2,
RT_148838,R_148838,3.5,4.1,
RT_148839,R_148839,4.3,3.5,
RT_148840,R_148840,4.5,5.0,
RT_148842,R_148842,5.0,4.6,
RT_148843,R_148843,4.1,4.9,
RT_148845,R_148845,4.1,4.3,
RT_148846,R_148846,4.1,3.9,
RT_148847,R_148847,4.3,3.8,
RT_148849,R_148849,4.9,4.0,
RT_148850,R_148850,4.7,3.7,
RT_148853,R_148853,4.5,3.5,
RT_148854,R_148854,3.9,3.7,
RT_148855,R_148855,4.3,3.7,
RT_148856,R_148856,5.0,4.3,
RT_148858,R_148858,4.6,4.7,
RT_148859,R_148859,3.8,4.6,
RT_148860,R_148860,3.9,4.0,
RT_148861,R_148861,3.9,3.8,
RT_148862,R_148862,3.6,5.0,
RT_148863,R_148863,3.7,4.7,
RT_148865,R_148865,4.7,4.9,
RT_148867,R_148867,4.3,4.7,
RT_148868,R_148868,3.7,4.9,
RT_148869,R_148869,3.7,3.8,
RT_148871,R_148871,4.3,4.0,
RT_148872,R_148872,3.6,4.9,
RT_148874,R_148874,4.9,4.3,
RT_148876,R_148876,4.5,5.0,
RT_148880,R_148880,3.7,3.7,
RT_148883,R_148883,4.0,4.0,
RT_148884,R_148884,3.8,4.1,
RT_148885,R_148885,3.9,4.6,
RT_148887,R_148887,3.8,4.5,
RT_148891,R_148891,5.0,3.9,
RT_148893,R_148893,3.6,4.9,
RT_148894,R_148894,3.8,4.1,
